TITLE = "FEHM V2.30sun 07-10-26 QA:NA    10/29/2007  08:16:06"
variables = "Time (days)" "Node       1" "Node       3" "Node       5" "Node       7" "Node       9" "Node      11" 
  3665.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.316730344      0.340927978      0.681199989    
  3670.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.316193468      0.341228837      0.681670914    
  3675.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.315656519      0.341530124      0.682141128    
  3680.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.315119498      0.341831838      0.682610631    
  3685.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.314582406      0.342133979      0.683079422    
  3690.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.314045243      0.342436548      0.683547502    
  3695.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.313508009      0.342739542      0.684014871    
  3700.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.312970706      0.343042962      0.684481528    
  3705.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.312433334      0.343346807      0.684947473    
  3710.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.311895893      0.343651076      0.685412707    
  3715.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.311358385      0.343955770      0.685877229    
  3720.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.310820809      0.344260886      0.686341038    
  3725.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.310283166      0.344566426      0.686804136    
  3730.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.309745457      0.344872388      0.687266522    
  3735.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.309207682      0.345178772      0.687728195    
  3740.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.308669843      0.345485578      0.688189157    
  3745.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.308131939      0.345792804      0.688649405    
  3750.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.307593971      0.346100450      0.689108942    
  3755.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.307055940      0.346408516      0.689567766    
  3760.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.306517846      0.346717001      0.690025877    
  3765.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.305979690      0.347025905      0.690483275    
  3770.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.305441472      0.347335227      0.690939961    
  3775.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.304903193      0.347644966      0.691395934    
  3780.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.304364855      0.347955123      0.691851194    
  3785.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.303826456      0.348265695      0.692305741    
  3790.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.303287998      0.348576684      0.692759575    
  3795.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.302749481      0.348888088      0.693212696    
  3800.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.302210907      0.349199907      0.693665104    
  3805.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.301672275      0.349512139      0.694116798    
  3810.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.301133586      0.349824786      0.694567779    
  3815.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.300594841      0.350137846      0.695018047    
  3820.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.300056040      0.350451318      0.695467601    
  3825.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.299517184      0.350765202      0.695916442    
  3830.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.298978274      0.351079497      0.696364569    
  3835.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.298439310      0.351394204      0.696811983    
  3840.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.297900292      0.351709320      0.697258683    
  3845.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.297361222      0.352024847      0.697704669    
  3850.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.296822099      0.352340782      0.698149941    
  3855.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.296282925      0.352657126      0.698594500    
  3860.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.295743700      0.352973878      0.699038345    
  3865.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.295204425      0.353291038      0.699481476    
  3870.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.294665100      0.353608604      0.699923893    
  3875.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.294125726      0.353926577      0.700365595    
  3880.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.293586303      0.354244956      0.700806584    
  3885.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.293046832      0.354563739      0.701246859    
  3890.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.292507314      0.354882928      0.701686420    
  3895.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.291967750      0.355202520      0.702125266    
  3900.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.291428139      0.355522515      0.702563398    
  3905.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.290888482      0.355842914      0.703000817    
  3910.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.290348780      0.356163715      0.703437520    
  3915.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.289809034      0.356484917      0.703873510    
  3920.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.289269245      0.356806520      0.704308785    
  3925.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.288729412      0.357128524      0.704743346    
  3930.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.288189536      0.357450928      0.705177193    
  3935.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.287649619      0.357773732      0.705610325    
  3940.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.287109660      0.358096933      0.706042743    
  3945.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.286569660      0.358420534      0.706474446    
  3950.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.286029620      0.358744531      0.706905435    
  3955.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.285489541      0.359068926      0.707335710    
  3960.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.284949422      0.359393717      0.707765270    
  3965.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.284409265      0.359718903      0.708194116    
  3970.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.283869071      0.360044485      0.708622247    
  3975.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.283328839      0.360370461      0.709049664    
  3980.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.282788571      0.360696832      0.709476366    
  3985.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.282248266      0.361023595      0.709902354    
  3990.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.281707927      0.361350752      0.710327627    
  3995.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.281167552      0.361678300      0.710752186    
  4000.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.280627144      0.362006240      0.711176031    
  4005.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.280086702      0.362334571      0.711599161    
  4010.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.279546227      0.362663292      0.712021577    
  4015.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.279005720      0.362992403      0.712443278    
  4020.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.278465181      0.363321903      0.712864265    
  4025.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.277924610      0.363651791      0.713284538    
  4030.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.277384010      0.363982068      0.713704096    
  4035.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.276843379      0.364312731      0.714122940    
  4040.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.276302720      0.364643781      0.714541069    
  4045.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.275762031      0.364975217      0.714958485    
  4050.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.275221315      0.365307038      0.715375186    
  4055.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.274680571      0.365639244      0.715791173    
  4060.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.274139800      0.365971834      0.716206445    
  4065.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.273599003      0.366304808      0.716621004    
  4070.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.273058181      0.366638164      0.717034848    
  4075.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.272517333      0.366971903      0.717447979    
  4080.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.271976461      0.367306023      0.717860395    
  4085.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.271435565      0.367640524      0.718272098    
  4090.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.270894647      0.367975405      0.718683086    
  4095.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.270353705      0.368310666      0.719093361    
  4100.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.269812742      0.368646305      0.719502922    
  4105.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.269271757      0.368982324      0.719911769    
  4110.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.268730752      0.369318719      0.720319903    
  4115.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.268189726      0.369655492      0.720727323    
  4120.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.267648682      0.369992642      0.721134029    
  4125.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.267107618      0.370330167      0.721540022    
  4130.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.266566536      0.370668067      0.721945302    
  4135.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.266025436      0.371006341      0.722349868    
  4140.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.265484320      0.371344990      0.722753721    
  4145.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.264943187      0.371684011      0.723156861    
  4150.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.264402038      0.372023405      0.723559288    
  4155.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.263860874      0.372363171      0.723961001    
  4160.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.263319696      0.372703308      0.724362002    
  4165.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.262778504      0.373043815      0.724762290    
  4170.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.262237298      0.373384692      0.725161865    
  4175.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.261696080      0.373725939      0.725560728    
  4180.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.261154850      0.374067554      0.725958878    
  4185.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.260613609      0.374409536      0.726356316    
  4190.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.260072356      0.374751886      0.726753041    
  4195.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.259531094      0.375094602      0.727149055    
  4200.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.258989821      0.375437684      0.727544356    
  4205.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.258448540      0.375781131      0.727938945    
  4210.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.257907251      0.376124942      0.728332822    
  4215.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.257365954      0.376469117      0.728725988    
  4220.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.256824650      0.376813656      0.729118442    
  4225.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.256283339      0.377158556      0.729510184    
  4230.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.255742023      0.377503818      0.729901215    
  4235.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.255200702      0.377849442      0.730291535    
  4240.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.254659376      0.378195425      0.730681144    
  4245.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.254118046      0.378541768      0.731070042    
  4250.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.253576712      0.378888470      0.731458229    
  4255.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.253035376      0.379235530      0.731845706    
  4260.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.252494038      0.379582948      0.732232472    
  4265.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.251952699      0.379930722      0.732618527    
  4270.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.251411359      0.380278852      0.733003873    
  4275.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.250870018      0.380627338      0.733388508    
  4280.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.250328678      0.380976179      0.733772434    
  4285.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.249787339      0.381325373      0.734155649    
  4290.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.249246002      0.381674921      0.734538156    
  4295.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.248704667      0.382024821      0.734919953    
  4300.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.248163335      0.382375073      0.735301041    
  4305.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.247622007      0.382725676      0.735681419    
  4310.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.247080683      0.383076629      0.736061089    
  4315.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.246539364      0.383427932      0.736440051    
  4320.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.245998050      0.383779584      0.736818304    
  4325.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.245456743      0.384131584      0.737195849    
  4330.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.244915442      0.384483932      0.737572685    
  4335.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.244374148      0.384836626      0.737948814    
  4340.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.243832863      0.385189666      0.738324235    
  4345.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.243291586      0.385543052      0.738698949    
  4350.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.242750319      0.385896782      0.739072956    
  4355.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.242209061      0.386250856      0.739446255    
  4360.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.241667814      0.386605273      0.739818848    
  4365.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.241126578      0.386960032      0.740190734    
  4370.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.240585354      0.387315132      0.740561914    
  4375.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.240044142      0.387670574      0.740932388    
  4380.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.239502944      0.388026356      0.741302156    
  4385.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.238961759      0.388382476      0.741671218    
  4390.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.238420588      0.388738936      0.742039575    
  4395.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.237879433      0.389095733      0.742407227    
  4400.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.237338293      0.389452867      0.742774174    
  4405.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.236797169      0.389810338      0.743140416    
  4410.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.236256062      0.390168144      0.743505954    
  4415.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.235714973      0.390526285      0.743870788    
  4420.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.235173902      0.390884759      0.744234918    
  4425.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.234632849      0.391243567      0.744598345    
  4430.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.234091816      0.391602708      0.744961068    
  4435.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.233550803      0.391962180      0.745323088    
  4440.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.233009811      0.392321982      0.745684405    
  4445.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.232468840      0.392682115      0.746045020    
  4450.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.231927891      0.393042578      0.746404932    
  4455.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.231386965      0.393403369      0.746764143    
  4460.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.230846062      0.393764487      0.747122652    
  4465.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.230305183      0.394125933      0.747480460    
  4470.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.229764328      0.394487705      0.747837567    
  4475.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.229223499      0.394849802      0.748193973    
  4480.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.228682695      0.395212223      0.748549679    
  4485.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.228141918      0.395574969      0.748904684    
  4490.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.227601167      0.395938037      0.749258990    
  4495.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.227060445      0.396301428      0.749612597    
  4500.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.226519751      0.396665140      0.749965504    
  4505.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.225979086      0.397029173      0.750317713    
  4510.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.225438450      0.397393526      0.750669223    
  4515.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.224897845      0.397758197      0.751020035    
  4520.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.224357271      0.398123187      0.751370150    
  4525.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.223816728      0.398488494      0.751719567    
  4530.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.223276217      0.398854117      0.752068287    
  4535.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.222735739      0.399220056      0.752416310    
  4540.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.222195295      0.399586310      0.752763637    
  4545.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.221654885      0.399952879      0.753110268    
  4550.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.221114510      0.400319760      0.753456204    
  4555.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.220574169      0.400686954      0.753801444    
  4560.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.220033865      0.401054459      0.754145989    
  4565.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.219493598      0.401422276      0.754489840    
  4570.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.218953368      0.401790402      0.754832997    
  4575.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.218413176      0.402158837      0.755175460    
  4580.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.217873023      0.402527581      0.755517230    
  4585.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.217332908      0.402896631      0.755858307    
  4590.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.216792834      0.403265989      0.756198692    
  4595.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.216252800      0.403635652      0.756538384    
  4600.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.215712808      0.404005620      0.756877385    
  4605.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.215172857      0.404375892      0.757215695    
  4610.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.214632949      0.404746467      0.757553313    
  4615.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.214093083      0.405117345      0.757890242    
  4620.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.213553262      0.405488524      0.758226480    
  4625.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.213013485      0.405860003      0.758562029    
  4630.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.212473753      0.406231783      0.758896889    
  4635.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.211934066      0.406603861      0.759231060    
  4640.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.211394426      0.406976237      0.759564542    
  4645.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.210854833      0.407348910      0.759897337    
  4650.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.210315288      0.407721880      0.760229445    
  4655.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.209775790      0.408095145      0.760560866    
  4660.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.209236342      0.408468704      0.760891601    
  4665.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.208696943      0.408842557      0.761221649    
  4670.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.208157595      0.409216703      0.761551013    
  4675.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.207618297      0.409591141      0.761879691    
  4680.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.207079050      0.409965870      0.762207684    
  4685.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.206539856      0.410340889      0.762534994    
  4690.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.206000715      0.410716197      0.762861620    
  4695.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.205461627      0.411091793      0.763187564    
  4700.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.204922593      0.411467677      0.763512824    
  4705.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.204383613      0.411843847      0.763837403    
  4710.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.203844689      0.412220303      0.764161300    
  4715.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.203305821      0.412597044      0.764484516    
  4720.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.202767010      0.412974068      0.764807052    
  4725.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.202228256      0.413351376      0.765128908    
  4730.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.201689560      0.413728965      0.765450084    
  4735.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.201150922      0.414106836      0.765770582    
  4740.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.200612344      0.414484986      0.766090401    
  4745.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.200073825      0.414863416      0.766409542    
  4750.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.199535367      0.415242125      0.766728006    
  4755.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.198996970      0.415621111      0.767045793    
  4760.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.198458635      0.416000373      0.767362905    
  4765.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.197920362      0.416379911      0.767679340    
  4770.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.197382153      0.416759724      0.767995100    
  4775.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.196844007      0.417139810      0.768310186    
  4780.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.196305925      0.417520169      0.768624598    
  4785.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.195767909      0.417900800      0.768938337    
  4790.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.195229958      0.418281702      0.769251403    
  4795.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.194692074      0.418662874      0.769563797    
  4800.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.194154256      0.419044315      0.769875519    
  4805.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.193616506      0.419426024      0.770186570    
  4810.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.193078825      0.419808000      0.770496951    
  4815.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.192541212      0.420190243      0.770806662    
  4820.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.192003669      0.420572751      0.771115703    
  4825.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.191466195      0.420955523      0.771424077    
  4830.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.190928793      0.421338559      0.771731782    
  4835.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.190391462      0.421721857      0.772038820    
  4840.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.189854204      0.422105416      0.772345191    
  4845.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.189317018      0.422489236      0.772650896    
  4850.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.188779906      0.422873316      0.772955935    
  4855.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.188242867      0.423257654      0.773260310    
  4860.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.187705904      0.423642249      0.773564021    
  4865.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.187169015      0.424027102      0.773867068    
  4870.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.186632203      0.424412210      0.774169452    
  4875.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.186095467      0.424797572      0.774471174    
  4880.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.185558809      0.425183189      0.774772234    
  4885.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.185022228      0.425569058      0.775072634    
  4890.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.184485726      0.425955179      0.775372373    
  4895.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.183949304      0.426341551      0.775671452    
  4900.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.183412961      0.426728172      0.775969873    
  4905.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.182876699      0.427115043      0.776267636    
  4910.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.182340518      0.427502161      0.776564741    
  4915.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.181804418      0.427889526      0.776861189    
  4920.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.181268401      0.428277137      0.777156981    
  4925.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.180732468      0.428664993      0.777452118    
  4930.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.180196618      0.429053092      0.777746600    
  4935.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.179660852      0.429441435      0.778040428    
  4940.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.179125171      0.429830019      0.778333602    
  4945.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.178589576      0.430218844      0.778626124    
  4950.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.178054068      0.430607910      0.778917994    
  4955.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.177518646      0.430997214      0.779209213    
  4960.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.176983312      0.431386755      0.779499782    
  4965.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.176448066      0.431776534      0.779789700    
  4970.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.175912910      0.432166548      0.780078970    
