node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Hydraulic Head (m)
0000002308, 900.000000, 200.000000, 133.333330, 0.774115988, 202.201494
0000002309, 950.000000, 200.000000, 133.333330, 0.771298698, 201.913677
0000002310, 1000.00000, 200.000000, 133.333330, 0.770047591, 201.785863
0000002311, 0.00000000, 250.000000, 133.333330, 0.799488832, 204.793601
0000002312, 50.0000000, 250.000000, 133.333330, 0.802745657, 205.126321
0000002313, 100.000000, 250.000000, 133.333330, 0.809713432, 205.838153
0000002314, 150.000000, 250.000000, 133.333330, 0.817918167, 206.676355
0000002315, 200.000000, 250.000000, 133.333330, 0.825726447, 207.474054
0000002316, 250.000000, 250.000000, 133.333330, 0.831834775, 208.098085
0000002317, 300.000000, 250.000000, 133.333330, 0.835119725, 208.433678
0000002318, 350.000000, 250.000000, 133.333330, 0.834999886, 208.421435
0000002319, 400.000000, 250.000000, 133.333330, 0.831975506, 208.112463
0000002320, 450.000000, 250.000000, 133.333330, 0.827001489, 207.604313
0000002321, 500.000000, 250.000000, 133.333330, 0.820967570, 206.987884
0000002322, 550.000000, 250.000000, 133.333330, 0.814515817, 206.328768
0000002323, 600.000000, 250.000000, 133.333330, 0.808046994, 205.667909
0000002324, 650.000000, 250.000000, 133.333330, 0.801785128, 205.028192
0000002325, 700.000000, 250.000000, 133.333330, 0.795842236, 204.421062
0000002326, 750.000000, 250.000000, 133.333330, 0.790268686, 203.851664
0000002327, 800.000000, 250.000000, 133.333330, 0.785093305, 203.322944
0000002328, 850.000000, 250.000000, 133.333330, 0.780366282, 202.840028
0000002329, 900.000000, 250.000000, 133.333330, 0.776228987, 202.417359
0000002330, 950.000000, 250.000000, 133.333330, 0.773052732, 202.092871
0000002331, 1000.00000, 250.000000, 133.333330, 0.771647684, 201.949330
0000002332, 0.00000000, 300.000000, 133.333330, 0.806173833, 205.476545
0000002333, 50.0000000, 300.000000, 133.333330, 0.810137527, 205.881479
0000002334, 100.000000, 300.000000, 133.333330, 0.818834357, 206.769954
0000002335, 150.000000, 300.000000, 133.333330, 0.829448032, 207.854254
0000002336, 200.000000, 300.000000, 133.333330, 0.840009854, 208.933257
0000002337, 250.000000, 300.000000, 133.333330, 0.848623076, 209.813190
0000002338, 300.000000, 300.000000, 133.333330, 0.853147709, 210.275430
0000002339, 350.000000, 300.000000, 133.333330, 0.852060021, 210.164311
0000002340, 400.000000, 300.000000, 133.333330, 0.846787225, 209.625638
0000002341, 450.000000, 300.000000, 133.333330, 0.839269985, 208.857672
0000002342, 500.000000, 300.000000, 133.333330, 0.830918422, 208.004470
0000002343, 550.000000, 300.000000, 133.333330, 0.822540949, 207.148622
0000002344, 600.000000, 300.000000, 133.333330, 0.814532380, 206.330460
0000002345, 650.000000, 300.000000, 133.333330, 0.807051345, 205.566193
0000002346, 700.000000, 300.000000, 133.333330, 0.800136746, 204.859792
0000002347, 750.000000, 300.000000, 133.333330, 0.793776832, 204.210059
0000002348, 800.000000, 300.000000, 133.333330, 0.787954199, 203.615215
0000002349, 850.000000, 300.000000, 133.333330, 0.782689845, 203.077405
0000002350, 900.000000, 300.000000, 133.333330, 0.778115915, 202.610129
0000002351, 950.000000, 300.000000, 133.333330, 0.774623284, 202.253319
0000002352, 1000.00000, 300.000000, 133.333330, 0.773084651, 202.096131
0000002353, 0.00000000, 350.000000, 133.333330, 0.812698982, 206.143159
0000002354, 50.0000000, 350.000000, 133.333330, 0.817459893, 206.629537
0000002355, 100.000000, 350.000000, 133.333330, 0.828236668, 207.730500
0000002356, 150.000000, 350.000000, 133.333330, 0.842055958, 209.142289
0000002357, 200.000000, 350.000000, 133.333330, 0.856825572, 210.651163
0000002358, 250.000000, 350.000000, 133.333330, 0.869998813, 211.996950
0000002359, 300.000000, 350.000000, 133.333330, 0.877305081, 212.743364
0000002360, 350.000000, 350.000000, 133.333330, 0.873645208, 212.369469
0000002361, 400.000000, 350.000000, 133.333330, 0.864004762, 211.384594
0000002362, 450.000000, 350.000000, 133.333330, 0.852423162, 210.201410
0000002363, 500.000000, 350.000000, 133.333330, 0.840887875, 209.022956
0000002364, 550.000000, 350.000000, 133.333330, 0.830162750, 207.927270
0000002365, 600.000000, 350.000000, 133.333330, 0.820445755, 206.934575
0000002366, 650.000000, 350.000000, 133.333330, 0.811708685, 206.041990
0000002367, 700.000000, 350.000000, 133.333330, 0.803849886, 205.239129
0000002368, 750.000000, 350.000000, 133.333330, 0.796760557, 204.514879
0000002369, 800.000000, 350.000000, 133.333330, 0.790359525, 203.860945
0000002370, 850.000000, 350.000000, 133.333330, 0.784629296, 203.275540
0000002371, 900.000000, 350.000000, 133.333330, 0.779685840, 202.770513
0000002372, 950.000000, 350.000000, 133.333330, 0.775930204, 202.386835
0000002373, 1000.00000, 350.000000, 133.333330, 0.774281714, 202.218424
0000002374, 0.00000000, 400.000000, 133.333330, 0.818382582, 206.723800
0000002375, 50.0000000, 400.000000, 133.333330, 0.823967379, 207.294347
0000002376, 100.000000, 400.000000, 133.333330, 0.837063948, 208.632301
0000002377, 150.000000, 400.000000, 133.333330, 0.854955679, 210.460133
0000002378, 200.000000, 400.000000, 133.333330, 0.876210781, 212.631569
0000002379, 250.000000, 400.000000, 133.333330, 0.898602747, 214.919148
0000002380, 300.000000, 400.000000, 133.333330, 0.914353007, 216.528206
0000002381, 350.000000, 400.000000, 133.333330, 0.902395765, 215.306646
0000002382, 400.000000, 400.000000, 133.333330, 0.883667474, 213.393350
0000002383, 450.000000, 400.000000, 133.333330, 0.865686916, 211.556444
0000002384, 500.000000, 400.000000, 133.333330, 0.850056560, 209.959636
0000002385, 550.000000, 400.000000, 133.333330, 0.836727738, 208.597954
0000002386, 600.000000, 400.000000, 133.333330, 0.825311013, 207.431613
0000002387, 650.000000, 400.000000, 133.333330, 0.815420049, 206.421145
0000002388, 700.000000, 400.000000, 133.333330, 0.806743495, 205.534743
0000002389, 750.000000, 400.000000, 133.333330, 0.799049749, 204.748744
0000002390, 800.000000, 400.000000, 133.333330, 0.792185320, 204.047469
0000002391, 850.000000, 400.000000, 133.333330, 0.786091410, 203.424911
0000002392, 900.000000, 400.000000, 133.333330, 0.780865101, 202.890988
0000002393, 950.000000, 400.000000, 133.333330, 0.776910899, 202.487024
0000002394, 1000.00000, 400.000000, 133.333330, 0.775180126, 202.310207
0000002395, 0.00000000, 450.000000, 133.333330, 0.822365805, 207.130729
0000002396, 50.0000000, 450.000000, 133.333330, 0.828638585, 207.771560
0000002397, 100.000000, 450.000000, 133.333330, 0.843851585, 209.325731
0000002398, 150.000000, 450.000000, 133.333330, 0.866138312, 211.602559
0000002399, 200.000000, 450.000000, 133.333330, 0.896555612, 214.710012
0000002400, 250.000000, 450.000000, 133.333330, 0.938340966, 218.978833
0000002401, 300.000000, 450.000000, 133.333330, 0.986424092, 223.891039
0000002402, 350.000000, 450.000000, 133.333330, 0.942220120, 219.375130
0000002403, 400.000000, 450.000000, 133.333330, 0.904173360, 215.488246
0000002404, 450.000000, 450.000000, 133.333330, 0.877074002, 212.719757
0000002405, 500.000000, 450.000000, 133.333330, 0.857014156, 210.670429
0000002406, 550.000000, 450.000000, 133.333330, 0.841345298, 209.069687
0000002407, 600.000000, 450.000000, 133.333330, 0.828576548, 207.765223
0000002408, 650.000000, 450.000000, 133.333330, 0.817838668, 206.668233
0000002409, 700.000000, 450.000000, 133.333330, 0.808593448, 205.723735
0000002410, 750.000000, 450.000000, 133.333330, 0.800494809, 204.896372
0000002411, 800.000000, 450.000000, 133.333330, 0.793328154, 204.164222
0000002412, 850.000000, 450.000000, 133.333330, 0.787001658, 203.517903
0000002413, 900.000000, 450.000000, 133.333330, 0.781597009, 202.965760
0000002414, 950.000000, 450.000000, 133.333330, 0.777518806, 202.549128
0000002415, 1000.00000, 450.000000, 133.333330, 0.775736932, 202.367090
0000002416, 0.00000000, 500.000000, 133.333330, 0.823821998, 207.279494
0000002417, 50.0000000, 500.000000, 133.333330, 0.830387890, 207.950271
0000002418, 100.000000, 500.000000, 133.333330, 0.846604679, 209.606989
0000002419, 150.000000, 500.000000, 133.333330, 0.871539647, 212.154363
0000002420, 200.000000, 500.000000, 133.333330, 0.910327716, 216.116979
0000002421, 250.000000, 500.000000, 133.333330, 0.984413848, 223.685671
0000002422, 300.000000, 500.000000, 133.333330, 1.15089104, 240.693098
0000002423, 350.000000, 500.000000, 133.333330, 0.988321332, 224.084862
0000002424, 400.000000, 500.000000, 133.333330, 0.917998040, 216.900585
0000002425, 450.000000, 500.000000, 133.333330, 0.882540657, 213.278234
0000002426, 500.000000, 500.000000, 133.333330, 0.859816687, 210.956737
0000002427, 550.000000, 500.000000, 133.333330, 0.843057608, 209.244618
0000002428, 600.000000, 500.000000, 133.333330, 0.829740291, 207.884111
0000002429, 650.000000, 500.000000, 133.333330, 0.818682848, 206.754475
0000002430, 700.000000, 500.000000, 133.333330, 0.809231456, 205.788914
0000002431, 750.000000, 500.000000, 133.333330, 0.800989496, 204.946910
0000002432, 800.000000, 500.000000, 133.333330, 0.793717523, 204.204000
0000002433, 850.000000, 500.000000, 133.333330, 0.787310851, 203.549490
0000002434, 900.000000, 500.000000, 133.333330, 0.781845188, 202.991114
0000002435, 950.000000, 500.000000, 133.333330, 0.777724772, 202.570169
0000002436, 1000.00000, 500.000000, 133.333330, 0.775925553, 202.386360
0000002437, 0.00000000, 550.000000, 133.333330, 0.822365758, 207.130724
0000002438, 50.0000000, 550.000000, 133.333330, 0.828638537, 207.771556
0000002439, 100.000000, 550.000000, 133.333330, 0.843851536, 209.325726
0000002440, 150.000000, 550.000000, 133.333330, 0.866138266, 211.602554
0000002441, 200.000000, 550.000000, 133.333330, 0.896555573, 214.710008
0000002442, 250.000000, 550.000000, 133.333330, 0.938340932, 218.978829
0000002443, 300.000000, 550.000000, 133.333330, 0.986424060, 223.891035
0000002444, 350.000000, 550.000000, 133.333330, 0.942220086, 219.375126
0000002445, 400.000000, 550.000000, 133.333330, 0.904173325, 215.488243
0000002446, 450.000000, 550.000000, 133.333330, 0.877073970, 212.719753
0000002447, 500.000000, 550.000000, 133.333330, 0.857014132, 210.670426
0000002448, 550.000000, 550.000000, 133.333330, 0.841345287, 209.069686
0000002449, 600.000000, 550.000000, 133.333330, 0.828576552, 207.765223
0000002450, 650.000000, 550.000000, 133.333330, 0.817838686, 206.668235
0000002451, 700.000000, 550.000000, 133.333330, 0.808593476, 205.723738
0000002452, 750.000000, 550.000000, 133.333330, 0.800494842, 204.896376
0000002453, 800.000000, 550.000000, 133.333330, 0.793328188, 204.164225
0000002454, 850.000000, 550.000000, 133.333330, 0.787001691, 203.517906
0000002455, 900.000000, 550.000000, 133.333330, 0.781597037, 202.965763
0000002456, 950.000000, 550.000000, 133.333330, 0.777518828, 202.549130
0000002457, 1000.00000, 550.000000, 133.333330, 0.775736951, 202.367092
0000002458, 0.00000000, 600.000000, 133.333330, 0.818382493, 206.723791
0000002459, 50.0000000, 600.000000, 133.333330, 0.823967288, 207.294337
0000002460, 100.000000, 600.000000, 133.333330, 0.837063855, 208.632292
0000002461, 150.000000, 600.000000, 133.333330, 0.854955589, 210.460124
0000002462, 200.000000, 600.000000, 133.333330, 0.876210699, 212.631561
0000002463, 250.000000, 600.000000, 133.333330, 0.898602674, 214.919141
0000002464, 300.000000, 600.000000, 133.333330, 0.914352939, 216.528199
0000002465, 350.000000, 600.000000, 133.333330, 0.902395698, 215.306639
0000002466, 400.000000, 600.000000, 133.333330, 0.883667407, 213.393344
0000002467, 450.000000, 600.000000, 133.333330, 0.865686855, 211.556438
0000002468, 500.000000, 600.000000, 133.333330, 0.850056513, 209.959631
0000002469, 550.000000, 600.000000, 133.333330, 0.836727715, 208.597952
0000002470, 600.000000, 600.000000, 133.333330, 0.825311018, 207.431614
0000002471, 650.000000, 600.000000, 133.333330, 0.815420080, 206.421149
0000002472, 700.000000, 600.000000, 133.333330, 0.806743546, 205.534748
0000002473, 750.000000, 600.000000, 133.333330, 0.799049812, 204.748751
0000002474, 800.000000, 600.000000, 133.333330, 0.792185386, 204.047476
0000002475, 850.000000, 600.000000, 133.333330, 0.786091472, 203.424917
0000002476, 900.000000, 600.000000, 133.333330, 0.780865155, 202.890993
0000002477, 950.000000, 600.000000, 133.333330, 0.776910944, 202.487028
0000002478, 1000.00000, 600.000000, 133.333330, 0.775180167, 202.310211
0000002479, 0.00000000, 650.000000, 133.333330, 0.812698857, 206.143146
0000002480, 50.0000000, 650.000000, 133.333330, 0.817459769, 206.629525
0000002481, 100.000000, 650.000000, 133.333330, 0.828236540, 207.730487
0000002482, 150.000000, 650.000000, 133.333330, 0.842055833, 209.142276
0000002483, 200.000000, 650.000000, 133.333330, 0.856825455, 210.651151
0000002484, 250.000000, 650.000000, 133.333330, 0.869998705, 211.996939
0000002485, 300.000000, 650.000000, 133.333330, 0.877304981, 212.743354
0000002486, 350.000000, 650.000000, 133.333330, 0.873645115, 212.369459
0000002487, 400.000000, 650.000000, 133.333330, 0.864004674, 211.384585
0000002488, 450.000000, 650.000000, 133.333330, 0.852423084, 210.201402
0000002489, 500.000000, 650.000000, 133.333330, 0.840887817, 209.022950
0000002490, 550.000000, 650.000000, 133.333330, 0.830162723, 207.927267
0000002491, 600.000000, 650.000000, 133.333330, 0.820445766, 206.934576
0000002492, 650.000000, 650.000000, 133.333330, 0.811708733, 206.041995
0000002493, 700.000000, 650.000000, 133.333330, 0.803849964, 205.239137
0000002494, 750.000000, 650.000000, 133.333330, 0.796760654, 204.514888
0000002495, 800.000000, 650.000000, 133.333330, 0.790359625, 203.860955
0000002496, 850.000000, 650.000000, 133.333330, 0.784629389, 203.275550
0000002497, 900.000000, 650.000000, 133.333330, 0.779685921, 202.770522
0000002498, 950.000000, 650.000000, 133.333330, 0.775930275, 202.386842
0000002499, 1000.00000, 650.000000, 133.333330, 0.774281779, 202.218431
0000002500, 0.00000000, 700.000000, 133.333330, 0.806173687, 205.476531
0000002501, 50.0000000, 700.000000, 133.333330, 0.810137385, 205.881465
0000002502, 100.000000, 700.000000, 133.333330, 0.818834216, 206.769939
0000002503, 150.000000, 700.000000, 133.333330, 0.829447900, 207.854241
0000002504, 200.000000, 700.000000, 133.333330, 0.840009733, 208.933245
0000002505, 250.000000, 700.000000, 133.333330, 0.848622965, 209.813179
0000002506, 300.000000, 700.000000, 133.333330, 0.853147608, 210.275419
0000002507, 350.000000, 700.000000, 133.333330, 0.852059931, 210.164302
0000002508, 400.000000, 700.000000, 133.333330, 0.846787149, 209.625630
0000002509, 450.000000, 700.000000, 133.333330, 0.839269924, 208.857665
0000002510, 500.000000, 700.000000, 133.333330, 0.830918386, 208.004466
0000002511, 550.000000, 700.000000, 133.333330, 0.822540949, 207.148622
0000002512, 600.000000, 700.000000, 133.333330, 0.814532423, 206.330465
0000002513, 650.000000, 700.000000, 133.333330, 0.807051434, 205.566202
0000002514, 700.000000, 700.000000, 133.333330, 0.800136872, 204.859805
0000002515, 750.000000, 700.000000, 133.333330, 0.793776983, 204.210075
0000002516, 800.000000, 700.000000, 133.333330, 0.787954354, 203.615231
0000002517, 850.000000, 700.000000, 133.333330, 0.782689985, 203.077419
0000002518, 900.000000, 700.000000, 133.333330, 0.778116033, 202.610141
0000002519, 950.000000, 700.000000, 133.333330, 0.774623387, 202.253330
0000002520, 1000.00000, 700.000000, 133.333330, 0.773084745, 202.096141
0000002521, 0.00000000, 750.000000, 133.333330, 0.799488703, 204.793588
0000002522, 50.0000000, 750.000000, 133.333330, 0.802745532, 205.126308
0000002523, 100.000000, 750.000000, 133.333330, 0.809713310, 205.838141
0000002524, 150.000000, 750.000000, 133.333330, 0.817918063, 206.676344
0000002525, 200.000000, 750.000000, 133.333330, 0.825726365, 207.474046
0000002526, 250.000000, 750.000000, 133.333330, 0.831834709, 208.098079
0000002527, 300.000000, 750.000000, 133.333330, 0.835119671, 208.433673
0000002528, 350.000000, 750.000000, 133.333330, 0.834999847, 208.421431
0000002529, 400.000000, 750.000000, 133.333330, 0.831975486, 208.112460
0000002530, 450.000000, 750.000000, 133.333330, 0.827001492, 207.604314
0000002531, 500.000000, 750.000000, 133.333330, 0.820967603, 206.987887
0000002532, 550.000000, 750.000000, 133.333330, 0.814515888, 206.328776
0000002533, 600.000000, 750.000000, 133.333330, 0.808047111, 205.667921
0000002534, 650.000000, 750.000000, 133.333330, 0.801785294, 205.028209
0000002535, 700.000000, 750.000000, 133.333330, 0.795842442, 204.421083
0000002536, 750.000000, 750.000000, 133.333330, 0.790268917, 203.851688
0000002537, 800.000000, 750.000000, 133.333330, 0.785093538, 203.322968
0000002538, 850.000000, 750.000000, 133.333330, 0.780366494, 202.840050
0000002539, 900.000000, 750.000000, 133.333330, 0.776229166, 202.417377
0000002540, 950.000000, 750.000000, 133.333330, 0.773052885, 202.092886
0000002541, 1000.00000, 750.000000, 133.333330, 0.771647824, 201.949344
0000002542, 0.00000000, 800.000000, 133.333330, 0.793119458, 204.142901
0000002543, 50.0000000, 800.000000, 133.333330, 0.795765850, 204.413259
0000002544, 100.000000, 800.000000, 133.333330, 0.801319093, 204.980582
0000002545, 150.000000, 800.000000, 133.333330, 0.807701127, 205.632575
0000002546, 200.000000, 800.000000, 133.333330, 0.813619057, 206.237155
0000002547, 250.000000, 800.000000, 133.333330, 0.818177536, 206.702852
0000002548, 300.000000, 800.000000, 133.333330, 0.820735656, 206.964192
0000002549, 350.000000, 800.000000, 133.333330, 0.821014663, 206.992695
